index k seed graph algorithm obj_func
0 384 1 in-2004 int_RecMSecfennelapprosqrt3R1 5777399
0 384 1 rgg23 int_RecMSecfennelapprosqrt3R1 2786000
0 384 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 1547855
0 384 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 598944
0 384 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 347575
0 384 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 436203
0 384 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7489338
0 384 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 3534473
0 384 1 soc-pokec int_RecMSecfennelapprosqrt3R1 18421070
0 384 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4326382
0 384 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 19965595
0 3904 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1526191
0 3904 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1528244
0 3904 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1544168
0 3904 1 as-skitter int_RecMSecfennelapprosqrt3R1 9344035
0 3904 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 888005
0 3904 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 322879
0 3904 1 com-youtube int_RecMSecfennelapprosqrt3R1 2478552
0 3904 1 del23 int_RecMSecfennelapprosqrt3R1 10578666
0 3904 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5338720
0 3904 1 G3_circuit int_RecMSecfennelapprosqrt3R1 872915
0 3904 1 in-2004 int_RecMSecfennelapprosqrt3R1 8531286
0 3904 1 rgg23 int_RecMSecfennelapprosqrt3R1 4791853
0 3904 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 2942377
0 3904 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 607359
0 3904 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 360458
0 3904 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 444346
0 3904 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7626970
0 3904 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4013023
0 3904 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20180601
0 3904 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4556103
0 3904 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22343503
0 3968 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1526402
0 3968 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1540513
0 3968 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1544490
0 3968 1 as-skitter int_RecMSecfennelapprosqrt3R1 9342120
0 3968 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 888182
0 3968 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 321350
0 3968 1 com-youtube int_RecMSecfennelapprosqrt3R1 2476625
0 3968 1 del23 int_RecMSecfennelapprosqrt3R1 10583914
0 3968 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5338635
0 3968 1 G3_circuit int_RecMSecfennelapprosqrt3R1 875872
0 3968 1 in-2004 int_RecMSecfennelapprosqrt3R1 8554827
0 3968 1 rgg23 int_RecMSecfennelapprosqrt3R1 4779207
0 3968 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3048451
0 3968 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608160
0 3968 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 361217
0 3968 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 444664
0 3968 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7622318
0 3968 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4028413
0 3968 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20216238
0 3968 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4556713
0 3968 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22392208
0 4032 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1515246
0 4032 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1541496
0 4032 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1546703
0 4032 1 as-skitter int_RecMSecfennelapprosqrt3R1 9328655
0 4032 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 891689
0 4032 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 324659
0 4032 1 com-youtube int_RecMSecfennelapprosqrt3R1 2478782
0 4032 1 del23 int_RecMSecfennelapprosqrt3R1 10583460
0 4032 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5341072
0 4032 1 G3_circuit int_RecMSecfennelapprosqrt3R1 885238
0 4032 1 in-2004 int_RecMSecfennelapprosqrt3R1 8574514
0 4032 1 rgg23 int_RecMSecfennelapprosqrt3R1 4914965
0 4032 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 2978771
0 4032 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608199
0 4032 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 361465
0 4032 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445099
0 4032 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7625803
0 4032 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4024661
0 4032 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20211963
0 4032 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4556211
0 4032 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22372717
0 4096 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1536049
0 4096 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1544259
0 4096 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1547930
0 4096 1 as-skitter int_RecMSecfennelapprosqrt3R1 9342795
0 4096 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 890416
0 4096 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 324005
0 4096 1 com-youtube int_RecMSecfennelapprosqrt3R1 2480901
0 4096 1 del23 int_RecMSecfennelapprosqrt3R1 10583510
0 4096 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5340348
0 4096 1 G3_circuit int_RecMSecfennelapprosqrt3R1 895091
0 4096 1 in-2004 int_RecMSecfennelapprosqrt3R1 8624186
0 4096 1 rgg23 int_RecMSecfennelapprosqrt3R1 4956462
0 4096 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3182054
0 4096 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608276
0 4096 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 361804
0 4096 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445157
0 4096 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7628058
0 4096 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4013465
0 4096 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20214651
0 4096 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4557050
0 4096 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22408766
0 4160 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1531380
0 4160 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1544958
0 4160 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1556695
0 4160 1 as-skitter int_RecMSecfennelapprosqrt3R1 9355100
0 4160 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 890747
0 4160 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 324432
0 4160 1 com-youtube int_RecMSecfennelapprosqrt3R1 2482314
0 4160 1 del23 int_RecMSecfennelapprosqrt3R1 10583975
0 4160 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5340803
0 4160 1 G3_circuit int_RecMSecfennelapprosqrt3R1 891617
0 4160 1 in-2004 int_RecMSecfennelapprosqrt3R1 8603905
0 4160 1 rgg23 int_RecMSecfennelapprosqrt3R1 4929253
0 4160 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3062749
0 4160 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608607
0 4160 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 361817
0 4160 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445436
0 4160 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7625712
0 4160 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4017330
0 4160 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20248753
0 4160 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4557982
0 4160 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22422139
0 4224 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1525934
0 4224 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1541556
0 4224 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1551436
0 4224 1 as-skitter int_RecMSecfennelapprosqrt3R1 9355289
0 4224 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 893821
0 4224 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 328366
0 4224 1 com-youtube int_RecMSecfennelapprosqrt3R1 2482119
0 4224 1 del23 int_RecMSecfennelapprosqrt3R1 10585502
0 4224 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5343490
0 4224 1 G3_circuit int_RecMSecfennelapprosqrt3R1 899772
0 4224 1 in-2004 int_RecMSecfennelapprosqrt3R1 8641545
0 4224 1 rgg23 int_RecMSecfennelapprosqrt3R1 5019260
0 4224 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3003930
0 4224 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608477
0 4224 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 362119
0 4224 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445121
0 4224 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7634280
0 4224 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4033571
0 4224 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20204550
0 4224 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4558787
0 4224 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22432707
0 4288 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1530577
0 4288 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1544940
0 4288 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1557204
0 4288 1 as-skitter int_RecMSecfennelapprosqrt3R1 9345492
0 4288 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 892092
0 4288 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 329479
0 4288 1 com-youtube int_RecMSecfennelapprosqrt3R1 2480299
0 4288 1 del23 int_RecMSecfennelapprosqrt3R1 10582231
0 4288 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5341810
0 4288 1 G3_circuit int_RecMSecfennelapprosqrt3R1 879415
0 4288 1 in-2004 int_RecMSecfennelapprosqrt3R1 8673908
0 4288 1 rgg23 int_RecMSecfennelapprosqrt3R1 5125487
0 4288 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 2902809
0 4288 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 609038
0 4288 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 362425
0 4288 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445764
0 4288 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7632409
0 4288 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4024923
0 4288 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20254669
0 4288 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4559365
0 4288 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22443546
0 4352 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1539421
0 4352 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1548272
0 4352 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1556824
0 4352 1 as-skitter int_RecMSecfennelapprosqrt3R1 9354426
0 4352 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 892811
0 4352 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 331838
0 4352 1 com-youtube int_RecMSecfennelapprosqrt3R1 2483908
0 4352 1 del23 int_RecMSecfennelapprosqrt3R1 10582697
0 4352 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5341744
0 4352 1 G3_circuit int_RecMSecfennelapprosqrt3R1 891552
0 4352 1 in-2004 int_RecMSecfennelapprosqrt3R1 8661829
0 4352 1 rgg23 int_RecMSecfennelapprosqrt3R1 4988450
0 4352 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 2951374
0 4352 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 608930
0 4352 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 362601
0 4352 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445680
0 4352 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7631424
0 4352 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4025153
0 4352 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20271225
0 4352 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4560389
0 4352 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22486153
0 4416 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1528237
0 4416 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1551290
0 4416 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1553831
0 4416 1 as-skitter int_RecMSecfennelapprosqrt3R1 9373282
0 4416 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 895053
0 4416 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 328416
0 4416 1 com-youtube int_RecMSecfennelapprosqrt3R1 2483325
0 4416 1 del23 int_RecMSecfennelapprosqrt3R1 10585988
0 4416 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5342639
0 4416 1 G3_circuit int_RecMSecfennelapprosqrt3R1 897331
0 4416 1 in-2004 int_RecMSecfennelapprosqrt3R1 8699865
0 4416 1 rgg23 int_RecMSecfennelapprosqrt3R1 5084293
0 4416 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3070674
0 4416 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 609059
0 4416 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 363044
0 4416 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445743
0 4416 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7636625
0 4416 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4039435
0 4416 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20251560
0 4416 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4560735
0 4416 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22484590
0 4480 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1534459
0 4480 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1549513
0 4480 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1563492
0 4480 1 as-skitter int_RecMSecfennelapprosqrt3R1 9364711
0 4480 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 894988
0 4480 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 332957
0 4480 1 com-youtube int_RecMSecfennelapprosqrt3R1 2483130
0 4480 1 del23 int_RecMSecfennelapprosqrt3R1 10584133
0 4480 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5341545
0 4480 1 G3_circuit int_RecMSecfennelapprosqrt3R1 898632
0 4480 1 in-2004 int_RecMSecfennelapprosqrt3R1 8696830
0 4480 1 rgg23 int_RecMSecfennelapprosqrt3R1 5135042
0 4480 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3185734
0 4480 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610018
0 4480 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 362981
0 4480 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446184
0 4480 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7635099
0 4480 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4031553
0 4480 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20274001
0 4480 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4560534
0 4480 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22519268
0 448 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1355948
0 448 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1246585
0 448 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1250919
0 448 1 as-skitter int_RecMSecfennelapprosqrt3R1 8593127
0 448 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 752373
0 448 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 212346
0 448 1 com-youtube int_RecMSecfennelapprosqrt3R1 2371797
0 448 1 del23 int_RecMSecfennelapprosqrt3R1 10548245
0 448 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5316027
0 448 1 G3_circuit int_RecMSecfennelapprosqrt3R1 500948
0 448 1 in-2004 int_RecMSecfennelapprosqrt3R1 5726712
0 448 1 rgg23 int_RecMSecfennelapprosqrt3R1 2824656
0 448 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 1578119
0 448 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 599581
0 448 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 347936
0 448 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 437108
0 448 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7520572
0 448 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 3582312
0 448 1 soc-pokec int_RecMSecfennelapprosqrt3R1 18590728
0 448 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4351515
0 448 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 20051873
0 4544 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1537651
0 4544 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1553065
0 4544 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1559459
0 4544 1 as-skitter int_RecMSecfennelapprosqrt3R1 9364457
0 4544 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 895274
0 4544 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 331926
0 4544 1 com-youtube int_RecMSecfennelapprosqrt3R1 2482949
0 4544 1 del23 int_RecMSecfennelapprosqrt3R1 10587901
0 4544 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5342921
0 4544 1 G3_circuit int_RecMSecfennelapprosqrt3R1 896980
0 4544 1 in-2004 int_RecMSecfennelapprosqrt3R1 8756191
0 4544 1 rgg23 int_RecMSecfennelapprosqrt3R1 5255628
0 4544 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3110378
0 4544 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 609567
0 4544 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 363475
0 4544 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446334
0 4544 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7634107
0 4544 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4037080
0 4544 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20272579
0 4544 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4561368
0 4544 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22461848
0 4608 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1525091
0 4608 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1550168
0 4608 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1553621
0 4608 1 as-skitter int_RecMSecfennelapprosqrt3R1 9366179
0 4608 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 895036
0 4608 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 335250
0 4608 1 com-youtube int_RecMSecfennelapprosqrt3R1 2483851
0 4608 1 del23 int_RecMSecfennelapprosqrt3R1 10586322
0 4608 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5344236
0 4608 1 G3_circuit int_RecMSecfennelapprosqrt3R1 902830
0 4608 1 in-2004 int_RecMSecfennelapprosqrt3R1 8759623
0 4608 1 rgg23 int_RecMSecfennelapprosqrt3R1 5273133
0 4608 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3173006
0 4608 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 609842
0 4608 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 363239
0 4608 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 445943
0 4608 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7635400
0 4608 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4044417
0 4608 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20250157
0 4608 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4560698
0 4608 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22519400
0 4672 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1545268
0 4672 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1550611
0 4672 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1568919
0 4672 1 as-skitter int_RecMSecfennelapprosqrt3R1 9376425
0 4672 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 894801
0 4672 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 334279
0 4672 1 com-youtube int_RecMSecfennelapprosqrt3R1 2484466
0 4672 1 del23 int_RecMSecfennelapprosqrt3R1 10585173
0 4672 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5344023
0 4672 1 G3_circuit int_RecMSecfennelapprosqrt3R1 899867
0 4672 1 in-2004 int_RecMSecfennelapprosqrt3R1 8768284
0 4672 1 rgg23 int_RecMSecfennelapprosqrt3R1 5155782
0 4672 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3197592
0 4672 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610462
0 4672 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 364318
0 4672 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446637
0 4672 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7634803
0 4672 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4033083
0 4672 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20305852
0 4672 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4561228
0 4672 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22514150
0 4736 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1547506
0 4736 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1552831
0 4736 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1564358
0 4736 1 as-skitter int_RecMSecfennelapprosqrt3R1 9373262
0 4736 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 896903
0 4736 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 336476
0 4736 1 com-youtube int_RecMSecfennelapprosqrt3R1 2485538
0 4736 1 del23 int_RecMSecfennelapprosqrt3R1 10585563
0 4736 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5344914
0 4736 1 G3_circuit int_RecMSecfennelapprosqrt3R1 893405
0 4736 1 in-2004 int_RecMSecfennelapprosqrt3R1 8787350
0 4736 1 rgg23 int_RecMSecfennelapprosqrt3R1 5446657
0 4736 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3194892
0 4736 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610146
0 4736 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 363783
0 4736 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446380
0 4736 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7632806
0 4736 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4044155
0 4736 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20279809
0 4736 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4562091
0 4736 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22518640
0 4800 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1534304
0 4800 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1559212
0 4800 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1564745
0 4800 1 as-skitter int_RecMSecfennelapprosqrt3R1 9397204
0 4800 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 898579
0 4800 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 337773
0 4800 1 com-youtube int_RecMSecfennelapprosqrt3R1 2485697
0 4800 1 del23 int_RecMSecfennelapprosqrt3R1 10587589
0 4800 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5346164
0 4800 1 G3_circuit int_RecMSecfennelapprosqrt3R1 915620
0 4800 1 in-2004 int_RecMSecfennelapprosqrt3R1 8818213
0 4800 1 rgg23 int_RecMSecfennelapprosqrt3R1 5251309
0 4800 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3216553
0 4800 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610411
0 4800 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 363986
0 4800 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446378
0 4800 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7629428
0 4800 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4049591
0 4800 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20270365
0 4800 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4561447
0 4800 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22537484
0 4864 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1548677
0 4864 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1562805
0 4864 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1565814
0 4864 1 as-skitter int_RecMSecfennelapprosqrt3R1 9382460
0 4864 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 898963
0 4864 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 339260
0 4864 1 com-youtube int_RecMSecfennelapprosqrt3R1 2486613
0 4864 1 del23 int_RecMSecfennelapprosqrt3R1 10588224
0 4864 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5344189
0 4864 1 G3_circuit int_RecMSecfennelapprosqrt3R1 911985
0 4864 1 in-2004 int_RecMSecfennelapprosqrt3R1 8776722
0 4864 1 rgg23 int_RecMSecfennelapprosqrt3R1 5464572
0 4864 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3282963
0 4864 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610342
0 4864 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 364635
0 4864 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446453
0 4864 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7635270
0 4864 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4045659
0 4864 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20309646
0 4864 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4562122
0 4864 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22537400
0 4928 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1548644
0 4928 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1559150
0 4928 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1567093
0 4928 1 as-skitter int_RecMSecfennelapprosqrt3R1 9392334
0 4928 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 896776
0 4928 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 339945
